Adis	speaks	Hive-kin, Adis will heal!" (singing) "Cast and cry, cast and cry" | "Raise the million pylons high" | "All our kin are bound to fly" | "For that far shore forlorn
Operator	speaks	I'm sorry! I didn't want to! It was him or me... him or me!
Operator	speaks	I killed him, Lotus.
Loid	speaks	It knows.
Lotus	speaks	Tenno! The truth of Tau must not be taken from us again. I need you to go back under, however briefly. If the danger becomes too great, in your mind or in this place, you will sense it.
Loid	speaks	'Too far! Take it back!
Archimedean Itzam	speaks	And so you returned without Adis? Most unfortunate. Your, ah, patron has asked me to inquire about... the voices?
Operator	speaks	The voices are under control.
Archimedean Itzam	speaks	Let us hope so. Now. What would you say is Galastra's goal?
Operator	speaks	War. Using the Sentients as her tools.
Archimedean Itzam	speaks	A sound hypothesis. We know she can undo the liberating effect of the blooms.
Operator	speaks	Tau. All of it. Just for her and her people.
Archimedean Itzam	speaks	To be promised land as a reward for fighting, only to see it given to the enemy... It must be bitter indeed.
Operator	speaks	There are still too many unknown factors.
Archimedean Itzam	speaks	Ah. the lament of the true Archimedean. 'Insufficient data'.
Archimedean Itzam	speaks	Your somatic readout indicates emotional stress. I am not judging you for what happened, Tenno. But we must find Adis.
Operator	speaks	I know where he'll be.
Daklo	speaks	Tenno, I know you're loyal and you want this to work, but you know it as well as I do: there is something deeply amiss with the Sentients. If they're so proud of who they are, then why do they want to be human so badly? And every time they try, it's just off, isn't it? Just know you have a friend in me if you ever need to talk.
Operator	speaks	Adis?
Operator	speaks	You lost something.
Adis	speaks	Many things.
Operator	speaks	Yeah. Me too.
Adis	speaks	I know.
Adis	speaks	Let's not lose the We also.
Operator	speaks	Never. So, uh... do you wanna go hunting? With me?
Adis	speaks	Always.
Assignator Korffel	speaks	Hold up, Tenno. We just intercepted an Anarch transmission. Listen to this.
Anarch Galastra	speaks	...confirming debris field. The prey has gone to ground, my hunters. Tantivy!
Operator	speaks	Adis, get on comms. We need intel. I'm going after them.
Adis	speaks	Tenno, go after ones with big shiny hat!
Operator	speaks	Can you narrow it down?
Adis	speaks	Lus-tra-tus? They lead. They know orders from Galastra. Make them tell!
Anarch Capsarii	speaks	Loffler berries? Waste of good soil. Vineyards for me.
Anarch Libritor	speaks	Tenno scorch the earth, none of us get nothing.
Anarch Officer	speaks	This again, Braz?
Anarch Capsarii	speaks	You know it's all done with drones and gas, right? Tenno don't exist.
Operator	speaks	What's Galastra hunting?
Dax Anarch Lustratus	speaks	A shuttle... she has it shot down... the Makvos...
Adis	speaks	Dax cannot defy Kuva. But Anarchs defy Orokin? How?
Operator	speaks	Orokin houses clash all the time. Dax can kill troops, they just can't hurt the Golden Lords themselves.
Adis	speaks	Maybe through hive-kin... they try to find a way?
Operator	speaks	Shut. UP.
Adis	speaks	Adis not talk.
Operator	speaks	Sorry. Talking to myself.
Operator	speaks	How is Galastra controlling Sentients?
Dax Anarch Lustratus	speaks	The xenoflora... without them, they revert to... to...
Adis	speaks	With the blooms, Tau made us free. All know this.
Operator	speaks	But what happens if you don't get them?
Adis	speaks	Hunger. For orders. If none come... hivemind would return.
Operator	speaks	Gonna scramble this targeting array, Adis. That ought to bring a Lustratus out of hiding.
Operator	speaks	Okay. Codes.
Operator	speaks	The downed shuttle. Where is it?
Dax Anarch Lustratus	speaks	Perintol... crater!
Operator	speaks	Need to redeploy, Adis!
Assignator Korffel	speaks	Back so soon?
Operator	speaks	Galastra shot down a shuttle. She's got to be after the passengers.
Assignator Korffel	speaks	If we can't keep the peace then this treaty's dead in the water. Get back down there, Tenno!
Dax Anarch Lustratus	speaks	New orders incoming from Galastra. Stand by.
Dax Anarch Lustratus	speaks	Tenno target is identified. Transmitting coordinates. Tantivy!
Dax Anarch Lustratus	speaks	Distribution of rations has once again been delayed.
Dax Anarch Lustratus	speaks	Burying parties are permitted to sell their armor and weapons.
Dax Anarch Lustratus	speaks	All free Dax are entitled to a land claim. Speak to your commanding officer.
Dax Anarch Lustratus	speaks	It is imperative that all free Dax nominate a beneficiary.
Dax Anarch Lustratus	speaks	Correspondence delivered after the dated deadline will not be accepted.
Dax Anarch Lustratus	speaks	We did not betray the Orokin. The Orokin betrayed us.
Dax Anarch Lustratus	speaks	Honor can never be taken from you.
Dax Anarch Lustratus	speaks	Those who can no longer fight may serve with honor as Yaskutai, or accept the Bitter Tea.
Dax Anarch Lustratus	speaks	Cool water flows, the moon behind a cloud. To the receptive mind, all things come in time.
Dax Anarch Lustratus	speaks	Sun at mid-heaven, sovereign above all. Mind in firm action commits without reflecting.
Operator	speaks	This was a VIP transport. Whoever Galastra's hunting, they're Orokin.
Palanquin	speaks	Attention! Dignitary aboard! Atten... Identify yourself.
Operator	speaks	Tauron student, first class division M four dash A. By the glory and wisdom of the Seven I salute you.
Adis	speaks	Void cloak emittings. Hidden Dax close. Careful, Tenno!
Palanquin	speaks	Conveyance is under attack!
Palanquin	speaks	Your service is acknowledged. Escort the Executor to the extraction point.
Adis	speaks	On board is who?
Operator	speaks	One of the Seven!
Palanquin	speaks	We are sustaining unacceptable aggression!
Palanquin	speaks	Our passenger is in danger!
Palanquin	speaks	Dispatch these barbarians before they reave us apart!
Palanquin	speaks	Attention! We have been assaulted!
Palanquin	speaks	Hostility!
Palanquin	speaks	Another such assault and we are finished.
Palanquin	speaks	This vehicle is hanging on by the rivets!
Palanquin	speaks	Your defense is lamentable.
Palanquin	speaks	We are in tatters. How could you neglect your duty so?
Palanquin	speaks	If our passenger dies, the responsibility will be on your addled head.
Palanquin	speaks	Be aware that I am authorized to perform emergency Continuity to save Orokin lives, and you are the only potential Yuvan in the vicinity.
Palanquin	speaks	Stay close.
Palanquin	speaks	We cannot move faster without endangering our passenger.
Palanquin	speaks	We will not go one step further without your protection.
Palanquin	speaks	We're are you going?
Palanquin	speaks	We require an escort.
Palanquin	speaks	Too far.
Palanquin	speaks	How can you defend us from over there?
Palanquin	speaks	Hasten to our site if you please!
Adis	speaks	Tenno. Decrypted transmission. Listen!
Anarch Galastra	speaks	... He'll come around, or he'll serve as an example...
Operator	speaks	Keep monitoring, Adis. We need to know more.
Palanquin	speaks	Ugh, a barricade. How crude. Remove it.
Palanquin	speaks	The terrain is treacherous. We must exercise caution. Be patient.
Operator	speaks	Adis... did... did your people do this?
Adis	speaks	A devil-frame who did devil's work! He deserve this, Ten-no.
Adis	speaks	Tenno! More transmission!
Anarch Galastra	speaks	... spill an Executor's guts with everyone watching, and not go to war on the spot? No. I know how the Orokin think. Once they see a Sentient disembowel an Executor, the treaty is as good as dead...
Operator	speaks	That's her plan? She's insane.
Anarch Galastra	speaks	Little Tenno. You are way out of your depth. Now the big fish are going to devour you. Sentient PV-22! Destroy the medical transport and kill the passenger!
Operator	speaks	You...
Ballas	speaks	Remember this.
Operator	speaks	Ballas!
Lotus	speaks	Ballas is dead.
Loid	speaks	I'm afraid the Murmur are coming. In numbers. Only a few automated defenses left between us and them. I'm trying to contact the Cavia, but...
Tagfer	speaks	Mara lohk! Mara lohk!
Lotus	speaks	They have reverted.
Loid	speaks	Tenno. See reason! If the Indifference encroaches upon the equipment here, it could trap your mind and leave your body an empty husk!
Operator	speaks	Seal the doors, Loid. I have to go deeper.
Archimedean Itzam	speaks	With the Seven split, Ballas held the casting vote. Peace is entirely in his hands, and the warmongers whisper in his ear day and night. Your presence may offend him.
Operator	speaks	But I saved his life!
Archimedean Itzam	speaks	Orokin gratitude is like summer lightning: its light is fleeting merely, and wrath soon follows. Wait outside. I shall do what I can.
Ballas	speaks	Wise Itzam. First of the Sentient Archimedeans. Speak.
Archimedean Itzam	speaks	It's Galastra, Executor. Her Anarchs now occupy every one of the known world-seeders. Many of our bloom nurseries lie in ashes! Tokh-Amn itself is threatened! We believe she may be receiving assistance. Executor Nitokh is helping.
Ballas	speaks	The moon Perita is soon to be sovereign Sentient territory, per article 92. 'All Orokin forces to withdraw.' Remain and we violate the treaty, depart and we abandon a friend in need! What, then, would you have me do about Galastra?
Archimedean Itzam	speaks	I have spoken to my fellow Archimedean. Your... consort? It appears the world-seeders have a weakness.
Ballas	speaks	Close the door.
Assignator Korffel	speaks	Shake a leg. Adis and Itzam are waiting for you at Tokh-Amn.
Assignator Korffel	speaks	Remember, this place is holy to them. So mind your manners.
Operator	speaks	You were born here? It's beautiful.
Adis	speaks	Amar! Amar!
Bloom Guardian Amar	speaks	Amn-tavosh! Ma veren tokh-amn eet! Ma zid ik aran. Bar dakh.
Archimedean Itzam	speaks	When I told Executor Ballas of the peril Tokh-Amn was facing, I little thought he would place me in charge of its defense. In this sacred place, the minds that had begun to grow on our long journey finally flowered. Tenno, Adis, in the spirit of Tokh-Amn I bind your souls together. Be the example we look to, the living truth of peace. The two of you have already been tested deeply, beyond any grade or metric. I have nothing left to teach. I deem you both Tauron Adept. May your union never be sundered.
Archimedean Itzam	speaks	A graduation present from the lady herself.
Archimedean Itzam	speaks	Grineer! Excellent!
Anarch Grineer	speaks	Target identified!
Operator	speaks	They're not ours!
Bloom Guardian Amar	speaks	Bar-lorun! Mo heekra! (Defend here! I warn the others!)
Operator	speaks	Valdur? Respond!
Operator	speaks	Valdur? Come in, damn it! You've got a rogue battalion down here!
Valdur	speaks	Negative, Tenno. Those traitors were grown off-site.
Operator	speaks	How??
Valdur	speaks	A rogue Executor and her lapdog. We need to get Itzam out of there now. I'm sending a shuttle. You clear a landing zone!
Lotus	speaks	(background) Are they alive?
Loid	speaks	(background) Barely. Cataleptic state. Vitals marginal.
Lotus	speaks	(background) What do they see?
Loid	speaks	(background) No way to tell without joining them, wherever they are.
Valdur	speaks	Shuttle inbound. It's taken some hits. Just make sure it sets down in one piece.
Operator	speaks	Wait! We should help!
Archimedean Itzam	speaks	No time!
Archimedean Itzam	speaks	Thank you, Tenno. You two have been a singular headache at times, but I admit I shall miss our classes. Perhaps you might consider returning next year, to speak to the new students.
Operator	speaks	Ready?
Margulis	speaks	Galastra tried to steal the life of my love. For that alone she deserves death. But the complete extinction of the Tau blooms, which she plans to bring about, would hurl us back into a state of war. With the collusion of Executor Nitokh and her lackey Roathe, she has sequestered herself and her followers within the world-seeders, the armored Zariman Ova of old. But they have a flaw. A destruct sequence. This Ayatan holds the trigger codes. Deliver it to the world-seeder's heart and turn Galastra's fortress into her funeral pyre.
Prime Grineer	speaks	No admittance.
Assignator Korffel	speaks	Give 'em hell for me, kid.
Ballas	speaks	Your people faced extinction, you found wisdom, and now you rise. Peace is trembling in our hands. Let us boldly grasp it.
Dax Anarch Lustratus	speaks	Void knows how, but they've found us!
Anarch Galastra	speaks	Bring me my Ascaris!
Anarch Galastra	speaks	You think... you are the only ones... to command the Frames?
Adis	speaks	Control frames, but no Tenno? Galastra burn herself up for sure.
Anarch Galastra	speaks	Play the wolf, Tenno. Cut down the suckling lamb and join the side that's going to win.
Anarch Galastra	speaks	Peace isn't won with flowers and songs! You only get peace... through sacrifice!
Anarch Galastra	speaks	I'm going to die on my estate, here on my moon, surrounded by weeping grandchildren and howling Kubrows. Not now. And not by your hand!
Adis	speaks	What is happen?
Operator	speaks	It's... me. I can't do this. I don't want to do this!
Operator	speaks	Loid. What. No. You can't be here on Tau.
Loid	speaks	You're not on Tau. This is a memory. It happened. And I'm so sorry, but we can't change any of it.
Operator	speaks	But we're almost at the part where...
Adis	speaks	It's okay. I'm here. My light goes with you. Always.
Loid	speaks	We're losing them.
Lotus	speaks	Bring them back!
Loid	speaks	I can't! They've gone too deep!
Loid	speaks	Murmur. Breaking the perimeter seals. Flooding the labs. It's over.
Operator	speaks	(gulping water)
Lotus	speaks	Not yet.
Loid	speaks	Tenno, I must ask you to pace yourself! Nobody doubts your strength, but the Dark Refractory places a murderous burden on the user. If you persist in your current state, there is a real risk that we will lose you!
Loid	speaks	I've not seen this kind of Murmur activity since the day my Albrecht left us. It's like... religious hysteria.
Loid	speaks	Only a few remain, Tenno. Deal with them and then rest.
Operator	speaks	Prep the machine, Loid. I have to go back.
Loid	speaks	This will be your last trip. If the process is not completed this time, you will never come back up.
Operator	speaks	Adis. I deserve to know...
Lotus	speaks	My child.
Ballas	speaks	In the name of the Seven, the Lady Margulis and I welcome the delegates of the Sentient Collective. How brightly Perintol's odd little star shines now.
Anarch Galastra	speaks	Tell me, Tenno-brat. Why do you still serve the Orokin? Do you really trust them to keep their word?
Anarch Galastra	speaks	It's not too late to see the light, Tenno. Even for you.
Anarch Galastra	speaks	The blind... lead the blind... and it all ends... in chaos.
Anarch Galastra	speaks	Good. Your final evolution. Kill me.
Adis	speaks	Why would Adis ever want to be like you?
World-Seeder	speaks	Terraforming initiated.
Operator	speaks	We've got to get out!
World-Seeder	speaks	Converting atmosphere.
Adis	speaks	Tenno...
Adis	speaks	How many Golden curse-pods, Tenno? Enough for whole world? For whole SYSTEM?
Operator	speaks	Ballas and the others. They used us. Set us up.
Adis	speaks	Voko ra'haal. Margulis dies for this.
Adis	speaks	Always you know where to find me, Ten-no.
Operator	speaks	No!
Apex Stentor	speaks	Attention. Following the many treacherous Sentient attacks on loyal Grineer and Dax allies, the treaty is null and void. Orokin protection is hereby withdrawn. We are at war.
Operator	speaks	Adis, you've got to stop! This is what they wanted!
Adis	speaks	Bar hakh, Tenno! Shut... up!
Apex Stentor	speaks	Attention. A rogue Tenno operative and Sentient cohort are suspected of sabotage. They are to be brought in alive or dead.
Operator	speaks	Margulis couldn't have done this! Think, Adis! This is a setup!
Adis	speaks	M'aran tegu LOKSH! You are blind as she!
Operator	speaks	They're coming to kill us both! Don't you see? They'll cover it up! They always do!
Adis	speaks	Tenno... LIES!
Adis	speaks	Tenno... you were right. I... am sorry-
Operator	speaks	(coughing, hacking)
Operator	speaks	Shh. It's okay. It's okay. We're together.
Adis	speaks	Tenno. I heal. I try!
Kill Squad Leader	speaks	Target ahead. Taking them out.
Operator	speaks	Adis? C'mon, sit up. C'mon.
Adis	speaks	Let me feel... sunlight?
Adis	speaks	My light goes with you now.
Operator	speaks	Did you know?
Valdur	speaks	Yes. I was... I was meant to make sure. But I couldn't, Tenno.
Operator	speaks	Bury him.
Valdur	speaks	I'm meant to take him back to Tauron Academy -
Operator	speaks	I wouldn't do that.
Uriel	speaks	RAZUL-TARAT KANUMMU.
Uriel	speaks	(?) KARIS.
Operator	speaks	Ballas!
Operator	speaks	You changed the codes! Didn't you?
Operator	speaks	Coward! Come out and face me!
Operator	speaks	I should've let Galastra tear you apart!
Daklo	speaks	Tenno? Dear Void... I saw it all!
Operator	speaks	What did you see?
Daklo	speaks	The Grineer were prepared. They knew. The moment Ballas announced the treaty was dead, they opened fire!
Operator	speaks	Get out.
Daklo	speaks	Yes. Yes, of course. Thank you.
Operator	speaks	A change of heart? From a bigot like you? I don't buy it.
Operator	speaks	Burn with the rest of them.
Operator	speaks	Rap, tap, tap! You'll let me in, little piggy!
Operator	speaks	Tell me you had nothing to do with it!
Margulis	speaks	You already know the truth.
Operator	speaks	Why am I sleepy?
Margulis	speaks	You had a very hard day, my angel, and we have a long journey back to Lua. The Dream will keep the voices from taking hold.
Operator	speaks	You're going to make me forget.
Margulis	speaks	I will not have them accuse you of treason. If they come for you, they will have to go through me.
Operator	speaks	But Ballas... if he did this... he'll kill y-you...
Operator	speaks	I'm so sorry.
Natah	speaks	We've already had our revenge.
Lotus	speaks	You were used. Just as she was.
Margulis	speaks	We can finally begin to heal.
Lotus	speaks	Tau is in sight. It will not be the place that you or I remember.
