Arthur	speaks	If it's bullshit, I'll feed Marty here to the Techrot myself. But the clock's running out.
Amir	speaks	The nuke kinda makes sense, actually.
Drifter	speaks	Happy New Year.
Arthur	speaks	Well, you're on point, Marty. But you try any of those head games again and there won't be much left for Lettie to stitch back up. You read me?
Drifter	speaks	Loud and clear.
Quincy	speaks	Check me out. Givin' kit to Entrati's Cybercop.
Quincy	speaks	Naw. More like V-1000. Sent to smoke us all, am I right?
TV Announcer	speaks	Brrr! We got a blizzard coming in! Well, the On-lyne boys had better get their lip balm ready before the big show, or it's gonna be a chappy New Year!
Aoi	speaks	So you just puppet this thing? Whole lot of metal in there...
Aoi	speaks	Arthur's taking a chance on you. You hurt him, and I'll twist you inside out. Try not to scratch the paint.
Aoi	speaks	Lettie, you buying this shit?
Lettie	speaks	No, Aoi, I am not.
Arthur	speaks	Cut the chatter. 19 hours til we're popping corks, or vaporized. We get Entrati and put a stop to this.
Major Neci Rusalka	speaks	Höllvania. The eve of a new millennium brings with it great change. The war criminal Albrecht Entrati, father of the Techrot plague, has at last been captured. His co-conspirators, the terrorist cell known as 'Hex', will soon be brought to justice. Tonight, we will fill the great... Void of suffering. A New Year... A new era! Höllvania will be great once again!
Aoi	speaks	Right, we're the terrorists. Love what you've done with the place, lady.
Quincy	speaks	Lotta heat here in the opp-block, Arthur. You sure Marty's lead isn't just a setup? You holding something back, heroboy?
Eleanor	speaks	You wouldn't believe it anyway.
Lettie	speaks	Amir, you said the nuke story made sense. This Y2K shit real?
Amir	speaks	Of course it's real. Some glitch in the old control software. Probably written in COBOL.
Lettie	speaks	¡Ah chingao (Shit)!
Arthur	speaks	Holding cells ahead. Big moment for you, Marty.
Drifter	speaks	He'll be there.
Arthur	speaks	You better have him. Marty? Is Entrati there?
Drifter	speaks	He's gone. It's broken through already. Changing things.
Arthur	speaks	Bollocks! Get your arse out of there! Quincy, Aoi, we need fire support!
Quincy	speaks	I told you this was a set-up!
Arthur	speaks	So what do you want me to do, Lettie?
Lettie	speaks	Maybe, we cut our losses like we should've done weeks ago. We pack up and get the hell out of this estercolero before it's turned to ash. Just an idea!
Aoi	speaks	You don't have a problem with a few hundred thousand going up in smoke?
Lettie	speaks	Anyone still stuck here is Techrot anyway. Sometimes you have to amputate, Aoi. And cauterize.
Quincy	speaks	Didn't come out here to cut an' hide. If Doctor E won't stop this, then I say we do it. Am I right, Amir? AMIR?
Arthur	speaks	So where's Entrati? You said this was a loop.
Eleanor	speaks	Not anymore, is it? Your Boogeyman changed the rules. You're toast like the rest of us now.
Drifter	speaks	Seems so. But that means we can change it too.
Arthur	speaks	Stop the nuke.
Quincy	speaks	No one listens.
Amir	speaks	Get me wired in.
Eleanor	speaks	The Techrot's pumping out spores.
Lettie	speaks	I don't want more of that shit in my system!
Arthur	speaks	Slow it, Lettie! Amir. Talk to me. Is your plan ready?
Amir	speaks	Uh... almost. Just needs a transponder onsite. Any Scaldra console down there should do it.
Amir	speaks	Hell-Scrubbers! Giant air filters to capture Techrot spores. I've commandeered their deployment system. Just need you to keep them pumping.
Arthur	speaks	Quincy and Marty, keep the air clean while the rest of us search the tunnels for a terminal. You too, Lettie.
Lettie	speaks	I start turning like Eleanor, I'll be haunting your ass.
Amir	speaks	New Hell-Scrubber inbound!
Quincy	speaks	Likkle Amir knows all about these opps and their systems. A proper boss like you is smart enough to figure it out, innit, Marty?
Arthur	speaks	Eleanor, you sensing any civilians down here?
Eleanor	speaks	Not one.
Arthur	speaks	So. Wherever they're hiding out, it's above ground. That's a mercy.
Arthur	speaks	Amir! Found a terminal!
Amir	speaks	Coming! What. No no no no no. That's... not a terminal, Arthur. Not any more.
Arthur	speaks	Oh, shit. Aim for the head!
Lettie	speaks	See this is why the Major wears a freakin' face mask.
Eleanor	speaks	Oh, please. You're as infected as the rest of us, Lettie.
Lettie	speaks	Yeah? Look up 'latent infection', bitch.
Eleanor	speaks	Hold. Sensing a Scaldra force on the surface.
Lettie	speaks	Even Scaldra got more sense than to come down here.
Arthur	speaks	We'll see. Keep us posted.
Arthur	speaks	Amir? You in?
Amir	speaks	Root access confirmed. Höllvania Public Utilities I am in you! Huh? MP3s?!-
Quincy	speaks	What did you do, Amir? Come in? Comm's dead.
Drifter	speaks	What is going on?
Aoi	speaks	Isn't it great? Amir got these from the hack!
Arthur	speaks	Amir! Can't hear myself think!
Amir	speaks	Sorry! Got it!
Aoi	speaks	Awww... come on!
Drifter	speaks	Kalymos?
Arthur	speaks	She showed up after the hack. Uh. Look. Marty. Maybe we got off on the wrong-
Arthur	speaks	Entrati.
Albrecht Entrati	speaks	...T-T-T-Tenno. If you are seeing this your loop has been altered.
Drifter	speaks	No kidding.
Albrecht Entrati	speaks	You and I are trapped here. Soon the Murmur will crawl through the cracks and devour this world and its possibilities.
Albrecht Entrati	speaks	Our only means of escape... our only hope to contain this horror I have created... will require a spark of energy rare in this timeline. You know what this means.
Albrecht Entrati	speaks	Do not allow Arthur and the Hex to stop this. I realize what I am asking... but you of all people understand what is at stake. For the sake of everything before and to come... at midnight tonight... the 'bomb' must go off.
Amir	speaks	We found him, Marty! Come on!
Drifter	speaks	Who?
Aoi	speaks	We got chatter on Scaldra comms! They've been moving a V.I.P. at regular intervals. It's gotta be Dr. E, right? Meet me across town.
Viktor	speaks	Fences up, Scaldra.
Drifter	speaks	That convoy's a trap. I doubt Entrati's even on it.
Arthur	speaks	If there's a chance he's on it, we have to try. Only he can stop this.
Aoi	speaks	Convoy approaching the Mehra Tunnels. That's the place to hit them.
Arthur	speaks	No air support. Smart.
Aoi	speaks	I'm just a pretty face, Arthur. Oh sh-
Drifter	speaks	Arthur, what if he doesn't know?
Arthur	speaks	Just haul arse to Aoi. Rest of us will catch up.
Aoi	speaks	Get these assholes off my back.
Aoi	speaks	Too. Heavy.
Aoi	speaks	Still not used to... whatever this is. Here. Let's ditch the cycles for something less... conspicuous.
Aoi	speaks	Thaaaank yoooou!
Aoi	speaks	Nice one, Marty!
Aoi	speaks	Wasted!
Aoi	speaks	Pick the bones out of that!
Aoi	speaks	Yeah!!
Aoi	speaks	Eat that, jerk!
Aoi	speaks	Whammo!
Aoi	speaks	That was a good one!
Aoi	speaks	Hah hah hah hah ha.
Aoi	speaks	Arthur's caught up!
Major Neci Rusalka	speaks	So you're the new lapdog, kiddo? Tell me, Toto, what's he done to earn your loyalty?
Aoi	speaks	You know this witch!?
Drifter	speaks	Uh... it's complicated.
Major Neci Rusalka	speaks	Not the jealous type! But! If I can't have him... you can't either!
Albrecht Entrati	speaks	Here is the breach. With each cycle, more seeps into her.
Major Neci Rusalka	speaks	Who... who are you?
Albrecht Entrati	speaks	Kill her. Now.
Drifter	speaks	You do it. I'm not your puppet.
Drifter	speaks	But it's not really her that's doing this...
Drifter	speaks	What? Then how would I be any different?
Albrecht Entrati	speaks	If you cannot sacrifice even this much... how will you do what comes next?
Arthur	speaks	What's he talking about, Marty?
Drifter	speaks	Maybe I won't.
Albrecht Entrati	speaks	Are you more a child than your other? Do you think I am not haunted by these choices?
Amir	speaks	Wahhh?!?? Marty's legit!
Quincy	speaks	Nice score you got us here, Arthur. But you know what? I've had by fill of the circus. I'm out.
Amir	speaks	Quincy... c'mon man! Maybe we don't need Marty to stop this? Don't-
Arthur	speaks	-North's your best bet. Mountains might be a chance against the fallout.
Quincy	speaks	Cheers. Look-
Arthur	speaks	-Anyone else? No?
Lettie	speaks	We'll still follow you, brave king. But this half-assed plan's gone full-guano. Amir's Y2K thing won't even work.
Amir	speaks	Yeah. I should have said. Controller's air-gapped. Good policy actually.
Arthur	speaks	Air-gapped.
Lettie	speaks	Off net. We'd have to 'full-on' the reactor and patch it direct. Only about four thousand Scaldra to the six of us. Bad odds güey.
Aoi	speaks	Five of us. Arthur, maybe it is time to bail.
Eleanor	speaks	There's an army beneath our feet. You all know it. My loving brother just needs to ask. I know he's itching to.
Lettie	speaks	Eleanor... Arthur, don't you dare. She's barely hanging on as it is.
Arthur	speaks	You said it yourself, Lettie. Bad odds. Eleanor. I'm asking. Please.
Eleanor	speaks	Please? A grand New Year's Eve, indeed. Okey-dokey, Arthur. Who's on point?
Eleanor	speaks	Princess Lucina Zoological Gardens. Free admission on New Year's Eve... if you can get past the Scaldra.
Eleanor	speaks	Scaldra think they've contained the outbreak here. But the Techrot here is different... more... patient... Biding their time...
Arthur	speaks	They can do that?
Viktor	speaks	Bad form to arrive early. And without your mystery date? I thought they taught Britannic men better...
Arthur	speaks	Viktor, you love this city. Y2K is gonna haywire the plant. Call off your dogs for the night and help us.
Viktor	speaks	Y2K? Ozone? Acid rain? And I took you for a warrior. Air support, you are go for drop.
Viktor	speaks	Mediocre display. Not worth my time. Enjoy your picnic in the park, children.
Eleanor	speaks	Wait here. I do this alone.
Lettie	speaks	I'm sorry we put you up to this.
Legacyte	speaks	We've waited. Our Severed. Sister.
Legacyte	speaks	I Queen of these. First sister from trees.
Legacyte	speaks	Sisters. Wicked. Always jealous to be queen.
Legacyte	speaks	Bad. Mad. Sad.
Lettie	speaks	She won't come back from this.
Arthur	speaks	Then none of us will.
Legacyte	speaks	Mine! Me! Mine!
Legacyte	speaks	Me. Help. You. Many friends!
Eleanor	speaks	Many friends. Yes.
Legacyte	speaks	Many.
Eleanor	speaks	Less one.
Albrecht Entrati	speaks	Are you more a child than your other? Do you think I am not haunted by these choices?
Drifter	speaks	Entrati?! Get me out of here!
Eleanor	speaks	Shoot us in the back-
Indifference	speaks	Eleanor is the first to die.
Lettie	speaks	Eleanor!
Indifference	speaks	Then Lettie.
Quincy	speaks	Peak-a-boo.
Quincy	speaks	See ya soon, momma.
Drifter	speaks	I've seen enough, Albrecht!
Indifference	speaks	Not that old dog. This is me.
Aoi	speaks	Arthur! I can't-
Drifter	speaks	(grunts)
Indifference	speaks	These gifts you have: a piece of me. Given freely.
Indifference	speaks	But those before you were butchers. Flayed flesh... for stolen stars.
Amir	speaks	I was... Too. Slow.
Indifference	speaks	But those before you. They did not ask. They butchered me. My flesh fed their greed.
Arthur	speaks	Just... go.
On-lyne	speaks	(Zeke) How are we doin' Holvaniaahhhhhhh?!?!! (DJ ROM) We can't heeeear you! (Zeke) Yo, sounds like someone's tryna kick off the party without us! (Harddrive) No way, man! Ain't no party 'til I show up! (Drillbit) Let's show 'em how it's really done! (Packet) Höllvania, you ever been in love? (Drillbit) And who's had their heart broken? We feel you. But trust me— stay strong. Time heals everything. And I know you know it, right? 'Cause love... is time.
Amir	speaks	Arthur, this place is swarming with Scaldra!
Arthur	speaks	Hold there. She'll get it open.
Lettie	speaks	Eleanor? You still okay?
Eleanor	speaks	We are fine.
Viktor	speaks	What's going on down there. Eight-squad? Eight-squad report! Get Efervon units down there now!
Eleanor	speaks	Children! NO!!
Lettie	speaks	Eleanor, hold here. I'll clear the gas.
Lettie	speaks	Eleanor!
Eleanor	speaks	Shoot us in the back, Lettie?
Lettie	speaks	Making sure that you are still... you.
Eleanor	speaks	Of course, we are.
Eleanor	speaks	And you can be, too.
Scaldra Eradicator	speaks	Sir, the sub-floors have been breached. Requesting backup!
Viktor	speaks	No! This is what they want. Hold!
Arthur	speaks	What the hell? Wait... Quincy?!
Quincy	speaks	You are proper shit at directions, Arthur. Heads down while I do my job, arright mate?
Quincy	speaks	(pop?)
Quincy	speaks	Got ya.
Quincy	speaks	Peak-a-boo.
Arthur	speaks	Show off. Better make a move, though. They'll get on you.
Quincy	speaks	I'm seeing this through.
Quincy	speaks	Go! I got this.
Quincy	speaks	See ya soon, momma.
Amir	speaks	Don't have time for this!
Arthur	speaks	Tell me you got this.
Amir	speaks	I can only type so fast!
Aoi	speaks	Uh. Is that supposed to happen?
Arthur	speaks	Amir?! Aoi, can you do something?
Aoi	speaks	What do you want me to do?
Arthur	speaks	I dunno, hold them in!
Arthur	speaks	Aoi! Stop!
Aoi	speaks	Arthur! I can't! I can't! Arthur! Ar-!
Amir	speaks	I was... Too. Slow.
Albrecht Entrati	speaks	He's ash in seconds. No need for misery. Come. Now.
Albrecht Entrati	speaks	Murmur expelled. Tau is in sight. They've given their lives for this. Make it count.
Arthur	speaks	Just... go.
Drifter	speaks	No. I can save them.
Albrecht Entrati	speaks	Not unless you know them.
Drifter	speaks	(Grunts)
Indifference	speaks	Eleanor is the first to die.
Eleanor	speaks	Shoot us in the back-
Lettie	speaks	Eleanor? You still okay?
Eleanor	speaks	We are fine.
Viktor	speaks	What's going on down there. Eight-squad? Eight-squad report! Get Efervon units down there now!
Eleanor	speaks	Children! NO!!
Lettie	speaks	Eleanor, hold here. I'll clear the gas.
Lettie	speaks	Eleanor!
Eleanor	speaks	Shoot us in the back, Lettie?
Lettie	speaks	Making sure that you are still... you.
Eleanor	speaks	Of course, we are.
Eleanor	speaks	And you can be, too.
Drifter	speaks	Eleanor, only here to help. It's up to you.
Lettie	speaks	Eleanor... Eleanor!
Eleanor	speaks	I'm here.
Indifference	speaks	And I thought we were becoming friends.
Scaldra Eradicator	speaks	Sir, the sub-floors have been breached. Requesting backup!
Viktor	speaks	No! This is what they want. Hold!
Arthur	speaks	What the hell? Wait... Quincy?!
Quincy	speaks	You are proper shit at directions, Arthur. Heads down while I do my job, arright mate?
Quincy	speaks	Pop.
Quincy	speaks	Got ya.
Quincy	speaks	Peak-a-boo.
Arthur	speaks	Show off. Better make a move, though. They'll get on you.
Quincy	speaks	I'm seeing this through.
Quincy	speaks	Go! I got this.
Drifter	speaks	See?
Quincy	speaks	Yeah. Yeah, I do.
Quincy	speaks	Not today, momma. Area secure. Godspeed, Amir!
Indifference	speaks	Did you forget? Albrecht's going to burn them all anyway!
Arthur	speaks	Tell me you got this.
Amir	speaks	I can only type so fast!
Aoi	speaks	Uh. Is that supposed to happen?
Arthur	speaks	Amir?! Aoi, can you do something?
Aoi	speaks	What do you want me to do?
Arthur	speaks	I dunno, hold them in!
Arthur	speaks	Aoi! Stop!
Aoi	speaks	Arthur! I can't! I can't! Arthur! Ar-!
Drifter	speaks	You can. You're strong enough.
Aoi	speaks	Oh. Oh!
Indifference	speaks	None of this matters.
Drifter	speaks	Then why are you trying so hard to stop me?
Amir	speaks	We're not gonna make it man. I can't even compile in time-
Arthur	speaks	-Then we go down swinging!
Amir	speaks	Not now. Not now.
Drifter	speaks	Amir, slow it down.
Amir	speaks	I don't... have... time.
Drifter	speaks	(Deep breath)
Amir	speaks	(Deep breath)
Drifter	speaks	Hold out your hand.
Arthur	speaks	Just... go. Mmm... dnnne.
Arthur	speaks	Entrati...
Drifter	speaks	Bailed.
Arthur	speaks	Sorry... mbout yur hnnd.
Arthur	speaks	Wha- are you-? Wait. nooo.
Drifter	speaks	Hey, let's get out of here, Arthur. Both of us. Okay?
Arthur	speaks	Okay.
Albrecht Entrati	speaks	Your heart would struggle to move them. It had to grow...
Albrecht Entrati	speaks	...the only way it ever does...
Albrecht Entrati	speaks	...with others. Carry this power with mercy, Tenno.
Arthur	speaks	What a day.
Amir	speaks	Well that burned a few calories!
Quincy	speaks	Man ain't nothin' without his mains. Respec'.
Aoi	speaks	Right here by your side. Now and always.
Eleanor	speaks	I'm not afraid to die... but I'm glad I didn't.
Lettie	speaks	Hey! After this we go for dinner.
